Acmaeoblatta,Acmaeoblatta lanceolata,-80.689003,40.414001

Acosmoblatta,Acosmoblatta eakiniana,-80.063004,39.665001

Acosmoblatta,Acosmoblatta permacra,-80.063004,39.665001

Actinoblatta,Actinoblatta bucheti,3.030000,50.453999

Actinoblattula,Actinoblattula brodiei,-2.216667,51.929443

Actinoblattula,Actinoblattula charlesi,32.485001,41.779999

Actinomylacris,Actinomylacris similis,-76.500000,40.625000

Agrabtoblatta,Agrabtoblatta symmetrica,39.340000,-6.870000

Aissoblatta,Aissoblatta brachyna,113.459999,34.160000

Aissoblatta,Aissoblatta concina,104.375000,25.834999

Aissoblatta,Aissoblatta orenburgensis,54.841999,51.882999

Aissoblatta,Aissoblatta parvula,54.841999,51.882999

Aissoblatta,Aissoblatta rossica,54.841999,51.882999

Aiuruocatermes,Aiuruocatermes piovezanae,-44.605000,-21.975000

Amazonina,Amazonina purperae,-44.294998,-19.969999

Amblymylacris,Amblymylacris clintoniana,-93.739998,38.320000

Amblymylacris,Amblymylacris harei,-94.510002,39.040001

Amekeoblatta,Amekeoblatta elegans,54.841999,51.882999

Ametroblatta,Ametroblatta strigosa,-80.689003,40.414001

Amitermes,Amitermes lucidus,-70.750000,19.583332

Amorphoblatta,Amorphoblatta brongniarti,2.750000,46.290001

Anablatta,Anablatta compacta,-69.230003,-32.941113

Anaplecta,Anaplecta,-70.750000,19.583332

Anomomylacris,Anomomylacris cubitalis,-76.391998,40.595001

Anoplotermes,Anoplotermes bohio,-70.750000,19.583332

Anoplotermes,Anoplotermes cacique,-70.750000,19.583332

Anoplotermes,Anoplotermes carib,-70.750000,19.583332

Anoplotermes,Anoplotermes maboya,-70.750000,19.583332

Anoplotermes,Anoplotermes naboria,-70.750000,19.583332

Anoplotermes,Anoplotermes nitaino,-70.750000,19.583332

Anoplotermes,Anoplotermes quisqueya,-70.750000,19.583332

Anoplotermes,Anoplotermes taino,-70.750000,19.583332

Anthracoblattina,Anthracoblattina,10.618889,50.809723

Anthracoblattina,Anthracoblattina archangelskyi,-70.080002,-44.480000

Anthracoblattina,Anthracoblattina arnhardti,7.269722,49.433613

Anthracoblattina,Anthracoblattina didyma,11.800000,51.583000

Anthracoblattina,Anthracoblattina dresdensis,13.593000,51.006001

Anthracoblattina,Anthracoblattina gigantea,2.750000,46.290001

Anthracoblattina,Anthracoblattina lebachensis,6.764000,49.327999

Anthracoblattina,Anthracoblattina meganalis,8.035000,48.459999

Anthracoblattina,Anthracoblattina mendesi,-49.818001,-26.165001

Anthracoblattina,Anthracoblattina porrecta,13.877000,51.053001

Anthracoblattina,Anthracoblattina poryvaikaensis,86.595001,55.169998

Anthracoblattina,Anthracoblattina rueckerti,11.300000,50.294998

Anthracoblattina,Anthracoblattina spectabilis,11.901000,51.637001

Anthracoblattina,Anthracoblattina striata,2.750000,46.290001

Anusoblatta,Anusoblatta recta,109.027000,35.224998

Aphelomylacris,Aphelomylacris modesta,-71.400002,41.799999

Aphthoroblattina,Aphthoroblattina eggintoni,-2.075000,52.549999

Aphthoroblattina,Aphthoroblattina fascigera,-75.813004,41.313000

Aphthoroblattina,Aphthoroblattina irregularis,86.779999,55.130001

Aphthoroblattina,Aphthoroblattina johnsoni,-2.075000,52.549999

Apophthegma,Apophthegma anale,12.150000,50.407001

Apophthegma,Apophthegma saxonicum,12.150000,50.407001

Apophthegma,Apophthegma sterzeli,12.150000,50.407001

Apotypoma,Apotypoma arndti,13.395000,49.814999

Apotypoma,Apotypoma longa,13.200000,49.716000

Apotypoma,Apotypoma platyptera,13.200000,49.716000

Aragonitermes,Aragonitermes teruelensis,-0.800000,40.766666

Archaeotiphe,Archaeotiphe barthelemyi,2.775000,50.419998

Archaeotiphe,Archaeotiphe dalmaisi,2.800000,50.400002

Archaeotiphe,Archaeotiphe didieri,2.800000,50.400002

Archaeotiphe,Archaeotiphe regularis,-2.455000,51.317001

Archaeotiphites,Archaeotiphites captiosus,86.779999,55.130001

Archaeotiphites,Archaeotiphites petroblattinoides,86.779999,55.130001

Archangelskyblatta,Archangelskyblatta vishniakovae,-70.080002,-44.480000

Archeorhinotermes,Archeorhinotermes rossi,96.720001,26.359167

Archimesoblatta,Archimesoblatta altera,99.125000,45.450001

Archimesoblatta,Archimesoblatta kopi,113.239998,51.985001

Archimesoblatta,Archimesoblatta piniformis,99.125000,45.450001

Archimesoblatta,Archimesoblatta tendencia,99.125000,45.450001

Archimulacris,Archimulacris acadica,-62.700001,45.639999

Archimylacridae,Archimylacridae,-105.983330,39.216667

Archimylacridae,Archimylacridae mirabilis,11.800000,51.583000

Archimylacridae,Archimylacridae notabilis,11.800000,51.583000

Archimylacridae,Archimylacridae pelzi,12.745000,50.740002

Archimylacris,Archimylacris,-3.242000,51.652000

Archimylacris,Archimylacris (Etoblattina) hastata,-3.242000,51.652000

Archimylacris,Archimylacris acadica,-62.595001,45.564999

Archimylacris,Archimylacris atrebatica,-4.083000,51.797001

Archimylacris,Archimylacris belgica,3.898000,50.446999

Archimylacris,Archimylacris delicata,-79.361000,39.249001

Archimylacris,Archimylacris desaillyi,2.775000,50.419998

Archimylacris,Archimylacris diensti,6.832222,49.215557

Archimylacris,Archimylacris elbyi,2.775000,50.419998

Archimylacris,Archimylacris incisa,-2.075000,52.549999

Archimylacris,Archimylacris lerichei,2.775000,50.419998

Archimylacris,Archimylacris parallelum,-75.790001,41.360001

Archimylacris,Archimylacris paucinervis,-88.370003,41.330002

Archimylacris,Archimylacris pruvosti,5.999000,50.945000

Archimylacris,Archimylacris scalaris,-3.924000,51.658001

Archimylacris,Archimylacris simoni,2.775000,50.419998

Archimylacris,Archimylacris simoniana,2.775000,50.419998

Archimylacris,Archimylacris venusta,-94.010002,35.737999

Archimylacris,Archimylacris westfalica,6.952000,51.671001

Archimylacris,Archimylacris woodwardi,-3.478000,51.626999

Archoblattina,Archoblattina beecheri,-88.385002,41.340000

Archoblattina,Archoblattina boulei,2.750000,46.290001

Archoblattina,Archoblattina marcellini,4.155000,44.259998

Archoblattina,Archoblattina maxima,4.095000,43.830002

Archoblattina,Archoblattina scudderi,-88.385002,41.340000

Archotermopsis,Archotermopsis tornquisti,19.940001,54.869999

Arcofuzia,Arcofuzia cana,119.238609,41.316387

Ardatermes,Ardatermes kudaludi,35.540001,32.110001

Argentinoblatta,Argentinoblatta,-67.766670,-29.883333

Argentinoblatta,Argentinoblatta herbsti,-67.766670,-29.883333

Argentinoblattula,Argentinoblattula revelata,-67.766670,-29.883333

Arrhythmoblatta,Arrhythmoblatta detecta,-80.063004,39.665001

Arrhythmoblatta,Arrhythmoblatta scudderiana,-80.063004,39.665001

Artitocoblatta,Artitocoblatta gossi,-1.950000,50.599998

Artitocoblatta,Artitocoblatta hispanica,0.890000,42.020000

Asemoblatta,Asemoblatta brongniartiana,2.750000,46.290001

Asemoblatta,Asemoblatta danielsi,-88.385002,41.340000

Asemoblatta,Asemoblatta humenryi,2.775000,50.419998

Asemoblatta,Asemoblatta mazona,-88.385002,41.340000

Asemoblatta,Asemoblatta ovata,-4.063000,51.660999

Asemoblatta,Asemoblatta pennsylvanica,-75.738335,41.369720

Asiatermes,Asiatermes reticulatus,116.080002,39.799999

Asioblatta,Asioblatta punctata,70.001663,42.897221

Atactoblatta,Atactoblatta anomala,-80.689003,40.414001

Atimoblatta,Atimoblatta curvipennis,-75.660004,41.400002

Atimoblatta,Atimoblatta reducta,-80.224998,41.235001

Atlantitermes,Atlantitermes antillea,-70.750000,19.583332

Atlantitermes,Atlantitermes caribea,-70.750000,19.583332

Atlantitermes,Atlantitermes magnoculus,-70.750000,19.583332

Austroblattula,Austroblattula ipsviciensis,152.753998,-27.621000

Austromylacrites,Austromylacrites latus,152.753998,-27.621000

Baissatermes,Baissatermes lapideus,112.089996,53.299999

Balachonoblatta,Balachonoblatta pectininervosa,86.779999,55.130001

Balachonoblatta,Balachonoblatta zheltojarica,86.779999,55.130001

Balatronis,Balatronis cretacea,96.720001,26.359167

Balatronis,Balatronis libanensis,35.724998,33.779999

Barroisiblatta,Barroisiblatta guerrei,2.800000,50.400002

Barroisiblatta,Barroisiblatta jourdani,2.775000,50.419998

Barroisiblatta,Barroisiblatta orieulxi,2.775000,50.419998

Barroisiblatta,Barroisiblatta retroflexa,2.775000,50.419998

Basiblattina,Basiblattina conformis,129.610001,42.650002

Batola,Batola nikolai,-0.694000,45.935001

Bertrandiblatta,Bertrandiblatta inexpectata,4.050000,44.240002

Blaberidae,Blaberidae,6.840000,50.099998

Blaberites,Blaberites rhenana,7.262000,50.747002

Blatta,Blatta,1.690000,44.352001

Blatta,Blatta berendti,19.940001,54.869999

Blatta,Blatta colorata,8.933333,47.666668

Blatta,Blatta gedanensis,18.590000,54.439999

Blatta,Blatta pauperata,7.262000,50.747002

Blatta,Blatta persipicillata,39.340000,-6.870000

Blatta,Blatta sundgaviensis,7.315000,47.709999

Blattapterix,Blattapterix gansu,102.570000,37.889999

Blattella,Blattella lengleti,-0.175000,45.700001

Blattidae,Blattidae,8.750000,49.933334

Blattidium,Blattidium fragile,-52.224998,70.059723

Blattidium,Blattidium molossus,-1.950000,50.605000

Blattidium,Blattidium symyrus,-1.950000,50.605000

Blattina,Blattina (Etoblattina) dyadica,13.877000,51.053001

Blattina,Blattina succinea,19.940001,54.869999

Blattodea,Blattodea,-79.668999,36.540901

Blattoidea,Blattoidea,-1.880849,40.064526

Blattoidea,Blattoidea anceps,-88.385002,41.340000

Blattoidea,Blattoidea carri,-88.385002,41.340000

Blattoidea,Blattoidea juvenis,-95.235001,38.971699

Blattoidea,Blattoidea lobata,12.570000,50.689999

Blattoidea,Blattoidea melanderi,-88.385002,41.340000

Blattoidea,Blattoidea schucherti,-76.394997,40.605000

Blattoidea,Blattoidea schuchertiana,-88.385002,41.340000

Blattoidea,Blattoidea sellardsiana,-88.385002,41.340000

Blattotermes,Blattotermes massiliensis,5.454000,43.523998

Blattotermes,Blattotermes neoxenus,152.835007,-27.605000

Blattotermes,Blattotermes wheeleri,-89.197998,35.037998

Blattula,Blattula,72.128998,40.250000

Blattula,Blattula aberrans,93.169998,56.165001

Blattula,Blattula apicifurca,113.449997,27.350000

Blattula,Blattula brevicaudata,70.001663,42.897221

Blattula,Blattula choutinensis,107.796997,45.591999

Blattula,Blattula colorata,100.309998,54.169998

Blattula,Blattula ctinoida,111.889999,26.490000

Blattula,Blattula cubitalis,100.309998,54.169998

Blattula,Blattula curvula,117.605003,40.959999

Blattula,Blattula delicatula,117.958000,41.150002

Blattula,Blattula discors,113.239998,51.985001

Blattula,Blattula disjuncta,-2.020000,51.090000

Blattula,Blattula dubia,12.065000,53.630001

Blattula,Blattula elongata,72.128998,40.250000

Blattula,Blattula extensa,100.309998,54.169998

Blattula,Blattula geinitzi,12.105000,53.615002

Blattula,Blattula hymena,111.500000,24.459999

Blattula,Blattula iensis,100.309998,54.169998

Blattula,Blattula incompleta,-2.140000,52.060001

Blattula,Blattula intercalata,12.105000,53.615002

Blattula,Blattula isotoma,100.309998,54.169998

Blattula,Blattula kellos,118.324997,40.910000

Blattula,Blattula kiensis,118.059998,31.737499

Blattula,Blattula lanceolata,108.099998,51.270000

Blattula,Blattula langfeldti,10.746000,52.361000

Blattula,Blattula liaoningensis,120.349998,40.966667

Blattula,Blattula mirta,118.324997,40.910000

Blattula,Blattula mongolica,95.793999,44.137001

Blattula,Blattula pachohymena,118.059998,31.737499

Blattula,Blattula piveteaui,32.485001,41.779999

Blattula,Blattula platypa,117.958000,41.150002

Blattula,Blattula prestwichii,-1.950000,50.599998

Blattula,Blattula rudis,116.080002,39.799999

Blattula,Blattula shurabica,69.512001,39.935001

Blattula,Blattula sibirica,93.169998,56.165001

Blattula,Blattula similis,100.309998,54.169998

Blattula,Blattula sincera,111.500000,24.459999

Blattula,Blattula tchakrasensis,32.485001,41.779999

Blattula,Blattula tuodianensis,101.644997,24.725000

Blattula,Blattula turanica,72.128998,40.250000

Blattula,Blattula udensis,111.250000,52.369999

Blattula,Blattula vidlickai,95.776001,44.139000

Blattula,Blattula willmotti,115.230003,-30.260000

Blattula,Blattula zaoshangensis,113.849998,28.014999

Blattulidae,Blattulidae,35.580002,33.570000

Blattulites,Blattulites bilineatus,100.309998,54.169998

Blattulopsis,Blattulopsis popovi,-70.127998,-48.549000

Boltonoblatta,Boltonoblatta pringlei,-2.520000,52.700001

Brachymesoblatta,Brachymesoblatta arcuata,99.125000,45.450001

Brachymylacris,Brachymylacris bassleri,-79.065002,41.160000

Brachymylacris,Brachymylacris elongata,-76.372002,40.639999

Brachymylacris,Brachymylacris martini,-79.385002,39.554001

Brachymylacris,Brachymylacris nodulata,-3.759000,51.715000

Brachymylacris,Brachymylacris rotundata,-76.394997,40.605000

Breviblattina,Breviblattina minor,95.793999,44.137001

Caenoblatta,Caenoblatta angaridensis,85.839996,55.150002

Calcaritermes,Calcaritermes,-92.699997,17.150000

Calcaritermes,Calcaritermes vetus,-92.915001,17.299999

Caloblattina,Caloblattina,99.125000,45.450001

Caloblattina,Caloblattina liasina,-2.216667,51.929443

Caloblattina,Caloblattina mathildae,10.615000,52.314999

Caloblattina,Caloblattina rubens,99.125000,45.450001

Caloblattinidae,Caloblattinidae,-0.694000,45.935001

Cantabritermes,Cantabritermes simplex,-2.720000,42.639999

Caribitermes,Caribitermes hispaniola,-70.750000,19.583332

Cariblatta,Cariblatta,-70.750000,19.583332

Cariblattoides,Cariblattoides labandeirai,-107.949997,39.535000

Carinatermes,Carinatermes nascimbeni,-74.321945,40.465557

Cathayiblatta,Cathayiblatta longata,109.027000,35.224998

Ceratinoptera,Ceratinoptera cruenta,19.940001,54.869999

Ceratinoptera,Ceratinoptera didyma,19.940001,54.869999

Ceratinoptera,Ceratinoptera klebsi,19.940001,54.869999

Ceratinoptera,Ceratinoptera soror,19.940001,54.869999

Chalepomylacris,Chalepomylacris pulchra,-76.394997,40.605000

Chilgatermes,Chilgatermes diamatensis,37.123001,12.512000

Chopardia,Chopardia spinipes,2.900000,46.099998

Colorifuzia,Colorifuzia agenora,119.238609,41.316387

Compsoblatta,Compsoblatta,10.860000,50.680000

Compsoblatta,Compsoblatta anaglyptica,11.800000,51.583000

Compsoblatta,Compsoblatta anthracophila,11.800000,51.583000

Compsoblatta,Compsoblatta couloni,2.750000,46.290001

Compsoblatta,Compsoblatta frankei,7.269722,49.433613

Compsoblatta,Compsoblatta mangoldti,11.951000,51.542999

Compsoblatta,Compsoblatta nobilis,11.800000,51.583000

Compsoblatta,Compsoblatta ovata,2.750000,46.290001

Compsoblatta,Compsoblatta plana,11.800000,51.583000

Compsoblattidae,Compsoblattidae,11.800000,51.583000

Condorblatta,Condorblatta lutzae,-67.766670,-29.883333

Constrictotermes,Constrictotermes electroconstrictus,-70.750000,19.583332

Coptotermes,Coptotermes,-92.699997,17.150000

Coptotermes,Coptotermes hirsutus,-70.750000,19.583332

Coptotermes,Coptotermes paleodominicanus,-70.750000,19.583332

Coptotermes,Coptotermes priscus,-70.750000,19.583332

Coptotermes,Coptotermes sucineus,-92.529999,17.075001

Corydiidae,Corydiidae,-1.950000,50.605000

Cratokalotermes,Cratokalotermes santanensis,-39.700001,-7.125000

Cratomastotermes,Cratomastotermes wolfschwenningeri,-39.700001,-7.125000

Cratovitisma,Cratovitisma oldreadi,-39.700001,-7.125000

Cretacechorista,Cretacechorista qilianshanensis,97.565002,39.750000

Cretaholocompsa,Cretaholocompsa montsecana,0.958000,42.008999

Cretarhinotermes,Cretarhinotermes novaolindense,-39.700001,-7.125000

Cretatermes,Cretatermes carpenteri,-66.745003,54.680000

Cryptotermes,Cryptotermes,-116.833336,34.950001

Cryptotermes,Cryptotermes glaesarius,-70.750000,19.583332

Cryptotermes,Cryptotermes ryshkoffi,-116.809998,34.950001

Cryptotermes,Cryptotermes yamini,-70.750000,19.583332

Ctenoblattina,Ctenoblattina arcta,-1.950000,50.599998

Ctenoblattina,Ctenoblattina dignata,120.754997,41.474998

Cubitoblatta,Cubitoblatta fidelis,105.269997,26.709999

Cyphomylacris,Cyphomylacris atrata,-79.089996,39.541000

Dazhublattella,Dazhublattella lini,107.131943,30.760000

Decomposita,Decomposita triocella,70.001663,42.897221

Delpuenteblatta,Delpuenteblatta dangeloi,-69.230003,-32.941113

Dharmatermes,Dharmatermes avernalis,96.720001,26.360001

Dicladoblatta,Dicladoblatta defossa,-80.063004,39.665001

Dicladoblatta,Dicladoblatta marginata,-105.983330,39.216667

Dictyomylacris,Dictyomylacris,-79.065002,41.160000

Dictyomylacris,Dictyomylacris insignis,2.750000,46.290001

Dictyomylacris,Dictyomylacris jacobsi,2.750000,46.290001

Dictyomylacris,Dictyomylacris multinervis,-95.235001,38.971699

Diechoblattina,Diechoblattina ungeri,-1.965000,50.606667

Diechoblattina,Diechoblattina wallacei,-1.950000,50.599998

Diploptera,Diploptera,114.427498,22.552000

Diploptera,Diploptera gemini,-107.949997,39.535000

Diploptera,Diploptera savba,-107.949997,39.535000

Diploptera,Diploptera vladimir,-107.949997,39.535000

Diplopterinae,Diplopterinae,-120.509720,50.127777

Dipluroblattina,Dipluroblattina bailyi,-1.950000,50.599998

Discoblatta,Discoblatta scholfieldi,-71.364998,41.790001

Distatoblatta,Distatoblatta persistens,-105.983330,39.216667

Divocina,Divocina noci,119.238609,41.316387

Dolichorhinotermes,Dolichorhinotermes apopnus,-92.699997,17.150000

Dolichorhinotermes,Dolichorhinotermes dominicanus,-70.605003,19.549999

Doryblatta,Doryblatta longipennis,-80.689003,40.414001

Dromocites,Dromocites guchengziensis,123.860001,41.834999

Dromocites,Dromocites orbiculigastrulatus,123.900002,41.841999

Drybrookia,Drybrookia cubitalis,-2.514000,51.848000

Durdlestoneia,Durdlestoneia antiqua,-1.965000,50.606667

Dysmenes,Dysmenes illustris,-71.400002,41.799999

Eadia,Eadia aidae,-0.694000,45.935001

Ectobia,Ectobia arverniensis,2.900000,46.099998

Ectobia,Ectobia menatensis,2.900000,46.099998

Ectobiidae,Ectobiidae,6.840000,50.099998

Ectobius,Ectobius,7.525000,47.685001

Ectobius,Ectobius balticus,19.940001,54.869999

Ectobius,Ectobius glabellus,7.262000,50.747002

Ectobius,Ectobius inclusus,19.940001,54.869999

Ectobius,Ectobius kohlsi,-107.949997,39.535000

Elaphroblatta,Elaphroblatta intermedia,2.750000,46.290001

Electrotermes,Electrotermes affinis,19.940001,54.869999

Electrotermes,Electrotermes flecki,2.650000,49.349998

Electrotermes,Electrotermes girardi,19.940001,54.869999

Elisama,Elisama,36.009998,34.250000

Elisama,Elisama brevis,-39.700001,-7.125000

Elisama,Elisama cuboides,120.834999,41.615002

Elisama,Elisama extenuata,120.834999,41.615002

Elisama,Elisama fragmentaria,109.845001,45.353001

Elisama,Elisama grandis,99.125000,45.450001

Elisama,Elisama hindwingnii,-39.700001,-7.125000

Elisama,Elisama incerta,99.125000,45.450001

Elisama,Elisama kneri,-1.980000,51.080002

Elisama,Elisama minor,-1.980000,51.080002

Elisama,Elisama parallela,99.125000,45.450001

Elisama,Elisama pterostigmata,95.776001,44.139000

Elisama,Elisama scudderi,-1.950000,50.599998

Elisama,Elisama tsaganica,99.125000,45.450001

Elisamoides,Elisamoides cantabillingensis,115.230003,-30.260000

Elisamoides,Elisamoides mantiformis,95.776001,44.139000

Elytropterix,Elytropterix magnificiens,99.133888,45.446667

Eneriblatta,Eneriblatta,-8.510000,41.185001

Eneriblatta,Eneriblatta elegantissima,-8.510000,41.185001

Eneriblatta,Eneriblatta gallica,2.830000,46.160000

Eneriblatta,Eneriblatta insignis,-8.510000,41.185001

Eneriblatta,Eneriblatta lusitanica,-8.510000,41.185001

Eneriblatta,Eneriblatta valongensis,-8.510000,41.185001

Entropia,Entropia initialis,119.238609,41.316387

Eolampra,Eolampra longicauda,11.953611,51.321945

Eoplaneta,Eoplaneta desforesti,2.900000,46.099998

Eotermes,Eotermes,-116.790001,46.529999

Eotermes,Eotermes grandaeva,7.262000,50.747002

Eotermes,Eotermes multivenosus,11.953611,51.321945

Epheboblatta,Epheboblatta attenuata,-105.983330,39.216667

Epilampra,Epilampra,11.953611,51.321945

Ergaula,Ergaula atica,35.049999,30.000000

Ergaula,Ergaula stonebut,129.539993,49.555000

Erucoblatta,Erucoblatta semicaeca,-70.750000,19.583332

Etapia,Etapia tomiensis,87.529999,54.490002

Etoblattina,Etoblattina,-71.400002,41.799999

Etoblattina,Etoblattina fulva,-95.235001,38.971699

Etoblattina,Etoblattina obscura,-95.235001,38.971699

Etoblattina,Etoblattina ovata,2.750000,46.290001

Etoblattina,Etoblattina primaeva,6.929000,49.235001

Etoblattina,Etoblattina pygmaea,2.750000,46.290001

Etoblattina,Etoblattina robusta,-99.300003,33.700001

Etoblattina,Etoblattina texana,-99.300003,33.700001

Eublattula,Eublattula crassivena,12.105000,53.615002

